t E e M
s erg erg g
5385.68384385018 1.4772002649640277e+51 5.879192818153435e+50 1.9901403409878176e+33
5392.79858289798 1.4773683544499213e+51 5.8774304161182886e+50 1.9901398420349536e+33
5399.94620924092 1.4775359390526865e+51 5.875706741399856e+50 1.9901393421657142e+33
5407.12369874369 1.4777039288083675e+51 5.873909432175856e+50 1.9901388416251863e+33
5414.34201078716 1.4778732068703417e+51 5.872160261935886e+50 1.9901383396340113e+33
5421.60364839303 1.4780432363390612e+51 5.8703884231157155e+50 1.99013783604768e+33
5428.90953023025 1.4782135163585925e+51 5.868539354545759e+50 1.9901373308237506e+33
5436.26638537249 1.4783848965331817e+51 5.8667203565934876e+50 1.9901368234937697e+33
5443.67968472601 1.4785574516331154e+51 5.864914622421128e+50 1.9901363137119025e+33
5451.16138830068 1.478730458222432e+51 5.863005401560353e+50 1.9901358006958592e+33
5458.73585734376 1.478903663977302e+51 5.861021144106208e+50 1.990135282809968e+33
5466.40343604403 1.479077013514964e+51 5.859034204252038e+50 1.9901347600773955e+33
5474.1554081304 1.4792512645812449e+51 5.857065147775187e+50 1.990134233159375e+33
5481.96757222959 1.479428038331946e+51 5.8550874339762935e+50 1.9901337037536396e+33
5489.81213295842 1.4796069321586369e+51 5.853097765234345e+50 1.9901331738030243e+33
5497.68641945568 1.4797866896058338e+51 5.851125156435944e+50 1.9901326435438566e+33
5505.59239612772 1.4799655392097119e+51 5.849156095103057e+50 1.990132112894673e+33
5513.55197290574 1.4801440668276619e+51 5.847154194681077e+50 1.9901315804412573e+33
5521.60552413921 1.4803252190367558e+51 5.845063465967836e+50 1.9901310435433237e+33
5529.80953741953 1.4805097626305168e+51 5.8428742006543004e+50 1.9901304985211772e+33
5538.18684753871 1.4806961315661237e+51 5.8406062623884935e+50 1.9901299439800698e+33
5546.72860861808 1.4808846514936e+51 5.83828989222044e+50 1.9901293806441027e+33
5555.3866760918 1.4810765887980885e+51 5.836004126138517e+50 1.9901288117933315e+33
5564.10641333651 1.4812698970433707e+51 5.833780203269953e+50 1.9901282410759646e+33
5572.86662468527 1.4814610569450502e+51 5.831591070198699e+50 1.9901276699087626e+33
5581.61703297264 1.481649871999644e+51 5.8293958560669645e+50 1.9901271015879437e+33
5590.38482861207 1.4818399385573513e+51 5.827167742577751e+50 1.990126534357552e+33
5599.1910368397 1.4820325501901124e+51 5.824933308177154e+50 1.9901259668199027e+33
5608.0283838173 1.4822240099966477e+51 5.822704590493472e+50 1.9901253995004402e+33
5616.840465326 1.4824125231789997e+51 5.820499681295235e+50 1.9901248360668653e+33
5625.63865166643 1.4826028118926071e+51 5.8182944110976484e+50 1.9901242757651198e+33
5634.45436515016 1.482793396672631e+51 5.816095894921877e+50 1.9901237166023602e+33
5643.2809579455 1.4829797957432471e+51 5.813851102599568e+50 1.9901231590606973e+33
5652.10899973446 1.4831674486919022e+51 5.811577315208378e+50 1.9901226038585173e+33
5660.96886920151 1.4833572617517454e+51 5.809293645686125e+50 1.990122048857124e+33
5669.84411275323 1.4835428471672999e+51 5.807028156571948e+50 1.9901214951247545e+33
5678.70344187154 1.4837276780357944e+51 5.804761446476522e+50 1.9901209446203377e+33
5687.45589297522 1.4839129321777007e+51 5.802527269442254e+50 1.990120402949217e+33
5696.07322363865 1.4840917665059625e+51 5.80040650647921e+50 1.990119871789624e+33
5704.58687946652 1.4842660656361251e+51 5.798376466035665e+50 1.990119349080362e+33
5713.01384260531 1.4844423378574674e+51 5.796347624612534e+50 1.990118833768388e+33
5721.33591156938 1.484614346079609e+51 5.7943343177211245e+50 1.9901183269527547e+33
5729.56720970412 1.4847798953561847e+51 5.7924074294199225e+50 1.9901178277518158e+33
5737.72023982307 1.484947846489629e+51 5.790462190312586e+50 1.9901173354105476e+33
5745.80340791775 1.4851148170261709e+51 5.788477438604373e+50 1.9901168493973645e+33
5753.82336401914 1.4852738979070444e+51 5.786583606446345e+50 1.9901163693250028e+33
5761.78285151717 1.4854344556432571e+51 5.784672644233569e+50 1.9901158950674465e+33
5769.67607108222 1.4855977937514649e+51 5.782756770427243e+50 1.9901154269605092e+33
5777.50604440016 1.4857522144735267e+51 5.780923927124675e+50 1.990114964897129e+33
5785.27595724194 1.4859043452143944e+51 5.779156310963621e+50 1.9901145087366167e+33
5792.99056529038 1.486063278764603e+51 5.777281105820307e+50 1.9901140582865096e+33
5800.66347598011 1.4862162726775259e+51 5.775417341793235e+50 1.9901136129640875e+33
5808.29069031461 1.4863605158839474e+51 5.773627538598158e+50 1.9901131733664086e+33
5815.82680456711 1.4865128212323837e+51 5.771784021591199e+50 1.990112742653674e+33
5823.29995988902 1.4866666639770539e+51 5.769980664786815e+50 1.990112315991658e+33
5830.79041592517 1.4868032611059423e+51 5.768219571853686e+50 1.9901118796511888e+33
5838.20805753347 1.4869460952399929e+51 5.766442966500413e+50 1.9901114453349494e+33
5845.53863916259 1.4871015958226502e+51 5.764578699656155e+50 1.9901110178986244e+33
5852.84433914397 1.4872381162155592e+51 5.762879206088146e+50 1.9901105920202915e+33
5860.10403888342 1.487368089161384e+51 5.761232648338428e+50 1.990110170084406e+33
5867.22877602782 1.4875092132857525e+51 5.759417304006603e+50 1.9901097571411652e+33
5874.27313866812 1.487659705093786e+51 5.757646262696599e+50 1.9901093493601838e+33
5881.31547201754 1.4877837381620473e+51 5.7561504051583605e+50 1.9901089423387918e+33
5888.3552676501 1.4879110079340712e+51 5.754347111837138e+50 1.9901085356116714e+33
5895.31710520646 1.4880501009032935e+51 5.752460212520633e+50 1.990108132898592e+33
5902.22391313961 1.4881914342763432e+51 5.750882741301026e+50 1.9901077328699404e+33
5909.13604658671 1.4883103183611145e+51 5.74941524826504e+50 1.9901073316437792e+33
5916.04028105198 1.4884368958164814e+51 5.747581448742906e+50 1.9901069300449372e+33
5922.92251581037 1.4885750634815698e+51 5.7455545411121285e+50 1.9901065292602674e+33
5929.77711028469 1.48870833366275e+51 5.744143983431695e+50 1.9901061297837537e+33
5936.59738161503 1.4888239021006708e+51 5.742722826335518e+50 1.9901057320498194e+33
5943.35642882907 1.4889478223441673e+51 5.740856677153704e+50 1.990105337736867e+33
5950.20282573562 1.4890851165394656e+51 5.7391431633965965e+50 1.9901049382525047e+33
5957.16373387062 1.4892178098116356e+51 5.737648218761303e+50 1.9901045319260266e+33
5964.08711155596 1.4893331606969564e+51 5.736072186909751e+50 1.9901041276741065e+33
5970.96935112115 1.4894587996594564e+51 5.734080163259622e+50 1.990103725692681e+33
5977.99675114399 1.4895990958923392e+51 5.732506626016267e+50 1.9901033150802167e+33
5985.02017501758 1.4897287363593731e+51 5.7310256966193344e+50 1.990102904513188e+33
5992.01685481646 1.48984504297246e+51 5.729068268622673e+50 1.990102495415791e+33
5999.05034648972 1.4899731879369898e+51 5.727249935422752e+50 1.9901020839356876e+33
6006.08430751037 1.490113029220331e+51 5.725637784777201e+50 1.990101672175676e+33
6013.09874934642 1.490237412427704e+51 5.724063324422228e+50 1.99010126125414e+33
6020.08863458616 1.4903533641242963e+51 5.7220255368433755e+50 1.990100851501487e+33
6027.23939706815 1.490483284142389e+51 5.720124570901262e+50 1.9901004319439793e+33
6034.38297641391 1.4906243766674018e+51 5.718641800138848e+50 1.990100012543409e+33
6041.50101987635 1.4907456962707281e+51 5.7168419659300265e+50 1.9900995944395934e+33
6048.6306253258 1.4908634184161047e+51 5.714809514508919e+50 1.9900991752911654e+33
6055.8775010071 1.4909948060266541e+51 5.713043925766402e+50 1.9900987479695373e+33
6063.10359665628 1.491136194592709e+51 5.711390243464162e+50 1.990098319503018e+33
6070.30330560112 1.4912550734980195e+51 5.709558445915348e+50 1.990097890087917e+33
6077.55705817412 1.4913741362847705e+51 5.707476465382233e+50 1.990097455682264e+33
6084.871191887 1.4915057964872286e+51 5.705750360819758e+50 1.9900970165596417e+33
6092.1667650708 1.4916465512752504e+51 5.704028036548028e+50 1.9900965772622297e+33
6099.44065335489 1.4917642240022936e+51 5.702056222233756e+50 1.9900961365283827e+33
6106.83163769485 1.4918841019952045e+51 5.699928194629243e+50 1.9900956841401393e+33
6114.25047386041 1.4920158379860276e+51 5.698295448174377e+50 1.9900952259040513e+33
6121.65323494528 1.4921576545507919e+51 5.696416903986927e+50 1.9900947663225445e+33
6129.03805014369 1.4922773366769592e+51 5.6943444817546955e+50 1.9900943070188252e+33
6136.64519980339 1.4923988415388159e+51 5.692251244852456e+50 1.9900938336825157e+33
6144.28424096917 1.4925333758753013e+51 5.690445864961382e+50 1.9900933584018278e+33
6151.91061896372 1.4926776637936443e+51 5.688545176616785e+50 1.990092884084054e+33
6159.52329269572 1.4927975663457067e+51 5.686329952273908e+50 1.990092410828388e+33
6167.2519952784 1.492921534744466e+51 5.684128569224481e+50 1.9900919305814076e+33
6174.98509035206 1.4930579639018389e+51 5.682262533242562e+50 1.9900914503033975e+33
6182.69620628462 1.4931989176303291e+51 5.680313328197435e+50 1.9900909718164704e+33
6190.38214020451 1.493315879977396e+51 5.678313786614891e+50 1.9900904954978963e+33
6198.08041905673 1.4934408247672017e+51 5.6760526423107835e+50 1.9900900189900632e+33
6205.78099746658 1.4935778826757857e+51 5.674119897154629e+50 1.990089542948073e+33
6213.45196469377 1.4937113189197248e+51 5.67229499652436e+50 1.9900890694040016e+33
6221.05920553977 1.4938253137787762e+51 5.6703433148498655e+50 1.9900886006126324e+33
6228.73053026336 1.4939509447465475e+51 5.668181336001165e+50 1.9900881285862185e+33
6236.43471319718 1.4940891092767316e+51 5.6664130352850974e+50 1.9900876551237783e+33
6244.11664396854 1.4942143535718513e+51 5.664476643468941e+50 1.990087183329242e+33
6251.76030092116 1.494328967856956e+51 5.662315299641874e+50 1.9900867138964775e+33
6259.43466408888 1.4944557118034028e+51 5.660328203859604e+50 1.9900862423618644e+33
6267.09036300739 1.4945931295489303e+51 5.658567280564615e+50 1.990085771907691e+33
6274.71671516665 1.4947101086839144e+51 5.656624183215222e+50 1.9900853035109573e+33
6282.31164532823 1.4948246586074215e+51 5.654377205292112e+50 1.990084837633875e+33
6289.94754601135 1.4949514264077442e+51 5.652438182444538e+50 1.9900843699611585e+33
6297.59346017614 1.4950863518863468e+51 5.650703983658865e+50 1.9900839025581428e+33
6305.21208729191 1.4951982722384996e+51 5.648747203821548e+50 1.9900834378577334e+33
6312.83081036081 1.4953139594049394e+51 5.646473127218177e+50 1.9900829742016415e+33
6320.49662174532 1.4954414016397314e+51 5.6445814431428235e+50 1.9900825086785888e+33
6328.13681357551 1.4955724925765644e+51 5.642795859602895e+50 1.9900820457035884e+33
6335.74900406844 1.4956810158727314e+51 5.640786582416647e+50 1.9900815855062275e+33
6343.41293212513 1.49579746091535e+51 5.638597139611333e+50 1.990081123272618e+33
6351.10906240384 1.495925296943925e+51 5.636692669259766e+50 1.9900806602603594e+33
6358.78829411546 1.4960537581481916e+51 5.634829126975892e+50 1.9900801994559554e+33
6366.4370453528 1.4961609155152184e+51 5.632742388459872e+50 1.9900797417644334e+33
6374.17223600373 1.4962780896241409e+51 5.630623488958577e+50 1.990079280115468e+33
6381.92563092508 1.4964062171162687e+51 5.628772380754528e+50 1.9900788185872681e+33
6389.65833191735 1.4965320677845113e+51 5.626764350109558e+50 1.9900783594359625e+33
6397.36427050995 1.4966387438083748e+51 5.624556045851212e+50 1.990077903066764e+33
6405.20428617379 1.4967566505881056e+51 5.622436227703004e+50 1.990077439880907e+33
6413.04908410579 1.4968850056301084e+51 5.620553350476079e+50 1.9900769775820338e+33
6420.87469075688 1.4970096420943857e+51 5.618551655481255e+50 1.9900765175897027e+33
6428.67561736735 1.4971163111733734e+51 5.61634738876255e+50 1.990076060337827e+33
6436.61725301901 1.4972343263873942e+51 5.614129625108212e+50 1.9900755960613657e+33
6444.59965228748 1.4973630836158338e+51 5.612135799781293e+50 1.9900751306417413e+33
6452.56413922437 1.497488587429368e+51 5.6101103250665775e+50 1.990074667476273e+33
6460.50556742275 1.4975957298711187e+51 5.607939848217004e+50 1.9900742069567834e+33
6468.57701201654 1.4977137662753865e+51 5.605630608513123e+50 1.9900737401368647e+33
6476.74528363572 1.497842821488963e+51 5.603603637687884e+50 1.990073269006377e+33
6484.89828415248 1.497970094014054e+51 5.6015833550627105e+50 1.9900728000434725e+33
6493.03314612347 1.4980778620800854e+51 5.599413466488822e+50 1.990072333456776e+33
6501.28144794556 1.4981926328539143e+51 5.597015492842038e+50 1.9900718616860827e+33
6509.69244959497 1.4983143509978437e+51 5.594861297650384e+50 1.9900713820200612e+33
6518.09075335988 1.4984401092489492e+51 5.592768919196507e+50 1.9900709044590736e+33
6526.47384119981 1.4985696840386245e+51 5.590556796137124e+50 1.990070429171408e+33
6534.90077123702 1.4986909048355534e+51 5.588119558232001e+50 1.9900699529122548e+33
6543.75220243746 1.4988154822670695e+51 5.585811800540657e+50 1.9900694542782867e+33
6552.66999516777 1.498943585273522e+51 5.583678919505924e+50 1.990068953582616e+33
6561.6055175692 1.4990748140265873e+51 5.581321818067806e+50 1.9900684535660316e+33
6570.56866549919 1.499208914403002e+51 5.578707474205591e+50 1.9900679536844196e+33
6580.34370731717 1.499345901160114e+51 5.5758291797516925e+50 1.990067410512474e+33
6590.93478016494 1.499493405612507e+51 5.572714519740591e+50 1.9900668243299657e+33
6601.56065852122 1.4996461257590998e+51 5.569768435912679e+50 1.9900662386307317e+33
6612.28227285053 1.4998036892878307e+51 5.567021291033563e+50 1.9900656500606515e+33
6622.98683094957 1.499950703390629e+51 5.564186740583573e+50 1.9900650649207767e+33
6633.65336651778 1.5000977328808897e+51 5.5612203846000796e+50 1.9900644843249256e+33
6644.4375448355 1.5002515500938175e+51 5.558254705966688e+50 1.9900638998135288e+33
6655.30341820691 1.5004070789087876e+51 5.555392041392541e+50 1.9900633133911213e+33
6666.2979292781 1.500553834359352e+51 5.552518919121045e+50 1.9900627226681132e+33
6677.23383737309 1.5007038318623014e+51 5.549566538873776e+50 1.990062137705455e+33
6688.09407419553 1.5008576540657333e+51 5.546557986830873e+50 1.990061559354485e+33
6698.9502172212 1.501005661543748e+51 5.543699660283632e+50 1.9900609838335112e+33
6709.77671179633 1.5011483640229297e+51 5.540908227184499e+50 1.990060412463134e+33
6720.53298727846 1.501295803243905e+51 5.5380555870381615e+50 1.9900598470646585e+33
6731.17927223158 1.5014455876570475e+51 5.535157858137523e+50 1.9900592891422017e+33
6741.81086417264 1.5015840666096232e+51 5.532452966425528e+50 1.9900587336531784e+33
6752.41060127617 1.5017235281748788e+51 5.529754786461936e+50 1.9900581819486757e+33
6762.94286746137 1.5018683501159005e+51 5.52700044258925e+50 1.9900576360612613e+33
6773.3811329654 1.502010136298816e+51 5.524188836711645e+50 1.99005709745863e+33
6783.91109460696 1.5021429880937e+51 5.521496718291448e+50 1.9900565567257653e+33
6794.42489178732 1.502282768382241e+51 5.518830119892053e+50 1.9900560194181757e+33
6804.81392395683 1.5024269213509798e+51 5.5161293042899675e+50 1.9900554910554177e+33
6815.10916728587 1.5025551865529407e+51 5.513418331451473e+50 1.990054970106143e+33
6825.33292894133 1.5026853689749182e+51 5.510821926619216e+50 1.990054455368253e+33
6835.39840102384 1.5028229022240913e+51 5.508317392167492e+50 1.9900539510658984e+33
6845.31833959839 1.5029516725228483e+51 5.505798082002632e+50 1.9900534564360473e+33
6855.11146755097 1.5030697865931506e+51 5.503241246784979e+50 1.990052970454167e+33
6864.86073995641 1.5031984362236587e+51 5.500841728746154e+50 1.9900524889942823e+33
6874.3023065492 1.503327995792779e+51 5.498509407348617e+50 1.9900520254614705e+33
6883.67511266545 1.503436361308146e+51 5.4961361102945995e+50 1.9900515674176384e+33
6892.96243704674 1.5035520701939354e+51 5.493815870639593e+50 1.9900511068867336e+33
6902.10971731097 1.5036770100209288e+51 5.491549046960659e+50 1.9900506489428065e+33
6911.1170846758 1.5037891789173887e+51 5.489322839084165e+50 1.9900501984734125e+33
6920.10713069748 1.5038927382432072e+51 5.487078828339584e+50 1.990049749438359e+33
6929.06743132376 1.5040066055995435e+51 5.484881514615271e+50 1.990049303109179e+33
6937.79828021064 1.504125949304319e+51 5.48278043997886e+50 1.9900488694700527e+33
6946.43560781841 1.5042254509954877e+51 5.480674964599015e+50 1.990048441700985e+33
6955.13148305497 1.504326590642383e+51 5.478482203991458e+50 1.99004801225866e+33
6963.8771332849 1.50443740594244e+51 5.476335032548252e+50 1.9900475815653702e+33
6972.25895144987 1.5045501098509227e+51 5.474338748479787e+50 1.990047169935946e+33
6980.55424749603 1.5046440787786252e+51 5.472279928988756e+50 1.9900467636474624e+33
6989.01355522563 1.504740892734819e+51 5.4700975161534535e+50 1.9900463503861064e+33
6997.65010018177 1.5048483557714576e+51 5.468064830837244e+50 1.9900459295087858e+33
7006.00664106054 1.5049598459894442e+51 5.46604105140035e+50 1.990045523285312e+33
7014.19402977901 1.5050532614325613e+51 5.463942416901503e+50 1.9900451262904036e+33
7022.7249168032 1.5051488917758284e+51 5.4617563920539004e+50 1.9900447136890663e+33
7031.52486063756 1.5052563910461466e+51 5.4596833963586615e+50 1.990044289082619e+33
7040.21411030997 1.505370612511697e+51 5.45754985751712e+50 1.9900438708150615e+33
7048.59060288986 1.5054654874833737e+51 5.4552890710699394e+50 1.9900434685103794e+33
7057.42504220784 1.5055633540217432e+51 5.45306855649557e+50 1.99004304516486e+33
7066.38344789437 1.5056718818270786e+51 5.4509271711772025e+50 1.9900426167995065e+33
7075.22591705856 1.505786596813523e+51 5.448753419765407e+50 1.9900421948437933e+33
7083.7669072376 1.5058800989420367e+51 5.446429964972484e+50 1.990041787816785e+33
7092.79140559706 1.5059801217020958e+51 5.444215998062429e+50 1.990041357067329e+33
7101.79762683715 1.5060890103410397e+51 5.442002218321307e+50 1.9900409254922185e+33
7110.57966076487 1.5062005738699865e+51 5.439789541203233e+50 1.990040503656918e+33
7119.14116140409 1.506291085667727e+51 5.4375190357821435e+50 1.990040092356138e+33
7128.18317306412 1.5063914981076723e+51 5.435327254640497e+50 1.990039658434343e+33
7137.11576196147 1.5064999370084914e+51 5.433177030710002e+50 1.9900392308146488e+33
7145.72158969905 1.5066052128223306e+51 5.43097382968218e+50 1.9900388183112712e+33
7154.37473437892 1.506694814455815e+51 5.428702308168146e+50 1.9900383922599626e+33
7163.35889200115 1.5067951570317252e+51 5.4265226276218744e+50 1.9900379359608094e+33
7172.21353752032 1.506902801980801e+51 5.424373772801082e+50 1.9900374821234337e+33
7180.73231094013 1.507002161675124e+51 5.4221571586234075e+50 1.9900370437598443e+33
7189.4819464794 1.507091954186299e+51 5.419944961530489e+50 1.99003659247458e+33
7198.37160866038 1.507191147609544e+51 5.417801471050118e+50 1.9900361336390465e+33
7207.07909298242 1.5072960344001997e+51 5.415609081734546e+50 1.990035684373893e+33
7215.49557043734 1.507392044843792e+51 5.413376496438289e+50 1.990035250003835e+33
7224.34525874958 1.5074817491246175e+51 5.411192113267663e+50 1.9900347929635027e+33
7233.21239977883 1.507579516591332e+51 5.4090539651399e+50 1.9900343340905042e+33
7241.89912736766 1.5076826567371792e+51 5.406846707158232e+50 1.9900338836792298e+33
7250.38303767055 1.507778336773507e+51 5.404584505099867e+50 1.9900334433596892e+33
7259.34077181575 1.5078678596464276e+51 5.402434498364114e+50 1.990032978473405e+33
7268.2517385346 1.5079651732889506e+51 5.400242991834084e+50 1.9900325163240217e+33
7277.06561870976 1.5080697199495195e+51 5.397898558366945e+50 1.990032059769402e+33
7285.78972350457 1.5081639419296242e+51 5.39559664684515e+50 1.9900316085331113e+33
7294.80334760999 1.5082537780480374e+51 5.3934257792357374e+50 1.990031142932374e+33
7303.77187534884 1.508351560929079e+51 5.391189274834349e+50 1.9900306798417736e+33
7312.66335242581 1.5084563215082356e+51 5.388799080424773e+50 1.990030220709947e+33
7321.52676695876 1.5085479585622547e+51 5.386428007433624e+50 1.9900297632042403e+33
7330.61450088783 1.5086384148587377e+51 5.384219935141245e+50 1.9900292946333442e+33
7339.62573754977 1.508736109500061e+51 5.3819902582667406e+50 1.990028830743959e+33
7348.42810027615 1.5088385308420338e+51 5.3796294269334035e+50 1.9900283785178884e+33
7357.3697459879 1.508928698147278e+51 5.377334451781136e+50 1.990027920172266e+33
7366.49025197937 1.509018806122035e+51 5.37511942338075e+50 1.990027453658203e+33
7375.49740368011 1.5091158604810548e+51 5.372852721178333e+50 1.9900269935906877e+33
7384.31890418744 1.509217110023316e+51 5.37044451703378e+50 1.990026543468283e+33
7393.49439461078 1.5093064154601538e+51 5.368204811934207e+50 1.99002607594764e+33
7402.67946391674 1.509397158314808e+51 5.36597169967257e+50 1.9900256088207608e+33
7411.80535393024 1.509494862550554e+51 5.363543579595264e+50 1.9900251456537846e+33
7420.87152885119 1.5095966874773258e+51 5.361163128768347e+50 1.9900246864780655e+33
7430.14362385383 1.5096845948589146e+51 5.358873218896323e+50 1.9900242178613365e+33
7439.36688538941 1.5097753435872102e+51 5.3565575569959095e+50 1.990023752507503e+33
7448.50138901536 1.509871882082092e+51 5.3541255469896296e+50 1.9900232923792166e+33
7457.61582427559 1.5099723234838834e+51 5.3517306891957754e+50 1.990022834073613e+33
7466.99263277968 1.5100602853164482e+51 5.349436289626538e+50 1.9900223636842345e+33
7476.32642177425 1.510150975590493e+51 5.347058425582071e+50 1.990021896635284e+33
7485.58888470264 1.510247014512993e+51 5.344589667006005e+50 1.9900214343332665e+33
7494.94329817462 1.5103480806998042e+51 5.342147055447522e+50 1.990020968640081e+33
7504.4837190472 1.5104375035378076e+51 5.339808906541231e+50 1.990020494959314e+33
7513.98973046873 1.510528413165662e+51 5.337415374722332e+50 1.990020024177142e+33
7523.4462426981 1.5106242417357474e+51 5.334788560642719e+50 1.9900195570129088e+33
7533.03818568984 1.5107254779897324e+51 5.332320509866492e+50 1.9900190843287912e+33
7542.83132950214 1.510818078335372e+51 5.3298659983311185e+50 1.9900186031016112e+33
7552.58871580164 1.510909660422529e+51 5.3274007633131575e+50 1.9900181250824228e+33
7562.29631001745 1.5110054090530218e+51 5.324765515242013e+50 1.9900176510235394e+33
7572.14396514205 1.51110666170438e+51 5.322120580052045e+50 1.9900171716611263e+33
7582.34438565655 1.511205089101879e+51 5.3195235408878e+50 1.9900166768104107e+33
7592.51681653448 1.5112978894148297e+51 5.316993784744259e+50 1.9900161849926843e+33
7602.64878393925 1.5113933031831138e+51 5.3142388925119524e+50 1.9900156967483143e+33
7612.87987485006 1.5114927134448517e+51 5.311469679065726e+50 1.9900152052855393e+33
7623.5354110461 1.511600600968663e+51 5.308781415974375e+50 1.9900146951116866e+33
7634.224444152 1.5117019477002533e+51 5.30609470298813e+50 1.9900141851436628e+33
7644.8848619778 1.5118002259004932e+51 5.303220237968295e+50 1.9900136783750012e+33
7655.6019688435 1.511901467815785e+51 5.300324319490678e+50 1.990013170666857e+33
7666.65059443391 1.512009737424379e+51 5.29741437004323e+50 1.9900126489770054e+33
7677.98937453916 1.512117688020086e+51 5.294544799808367e+50 1.9900121154151477e+33
7689.33784877105 1.5122205303006807e+51 5.291560557364816e+50 1.9900115833510892e+33
7700.72150579652 1.5123255651727724e+51 5.288397927755119e+50 1.9900110516917081e+33
7712.58809096178 1.5124383964212085e+51 5.285094037112399e+50 1.990010499712982e+33
7724.61548356441 1.512550473745616e+51 5.281930100979644e+50 1.9900099426710572e+33
7736.72817631676 1.5126584295288674e+51 5.2788565400929e+50 1.9900093842231868e+33
7748.77543684409 1.512766552842944e+51 5.275709885986903e+50 1.9900088313117344e+33
7760.73586212462 1.5128755455075505e+51 5.272497096556694e+50 1.9900082848239877e+33
7772.6907820536 1.5129849921059232e+51 5.269411130053285e+50 1.9900077409965184e+33
7784.84568133483 1.51309609240231e+51 5.26628230894392e+50 1.9900071903384984e+33
7796.91506807835 1.513205291718691e+51 5.263188958903913e+50 1.9900066456419738e+33
7808.87279941772 1.5133131603223625e+51 5.260103822051899e+50 1.990006108103229e+33
7820.91516012426 1.5134219521268e+51 5.256918025979993e+50 1.990005569137757e+33
7833.25566841825 1.5135325928923383e+51 5.253737441952344e+50 1.9900050192755217e+33
7845.68008651665 1.513642650744908e+51 5.2506176111544185e+50 1.9900044673590078e+33
7858.12287325994 1.5137526207883115e+51 5.247291266948056e+50 1.9900039153658715e+33
7870.73485919907 1.5138641946486168e+51 5.243910368674873e+50 1.9900033567791458e+33
7883.6828906554 1.5139776038264034e+51 5.240450853197196e+50 1.990002784967766e+33
7896.7317148796 1.5140910174086783e+51 5.2370912530691125e+50 1.9900022108080622e+33
7909.52449514292 1.5142021877035296e+51 5.2337549968510265e+50 1.9900016502684073e+33
7922.19561079657 1.5143115758199938e+51 5.230513192995228e+50 1.9900010975196763e+33
7934.71661415241 1.514418693056898e+51 5.227282221105442e+50 1.9900005538016083e+33
7947.10917498882 1.514524632996837e+51 5.22414296144825e+50 1.9900000181203387e+33
7959.38782872016 1.5146294361583504e+51 5.221064733954634e+50 1.9899994897922817e+33
7971.54330468274 1.5147320776660635e+51 5.217979914042698e+50 1.9899989691673827e+33
7983.59030111303 1.514833342932444e+51 5.214922079536941e+50 1.9899984554754826e+33
7995.54500967093 1.5149340311138226e+51 5.211923100651139e+50 1.9899979478068355e+33
8007.37987106874 1.5150332297908915e+51 5.208946582979363e+50 1.9899974471364615e+33
8019.13108104472 1.5151307355474206e+51 5.205997484072635e+50 1.9899969519214196e+33
8030.8318142289 1.5152277956681496e+51 5.20306727834786e+50 1.9899964609248415e+33
8042.50868860404 1.5153247671310613e+51 5.200139591619813e+50 1.989995973146433e+33
8054.15934068645 1.5154205201273374e+51 5.197203840016783e+50 1.9899954887794798e+33
8065.77175004645 1.515515221719581e+51 5.194295697900388e+50 1.989995008371983e+33
8077.33651926637 1.515609634937018e+51 5.191397542410686e+50 1.989994532440707e+33
8088.84506731997 1.5157032995200154e+51 5.188524729758753e+50 1.989994059924468e+33
8100.2621131926 1.5157952762647743e+51 5.185656161736572e+50 1.9899935901578617e+33
8111.61422444104 1.5158864763431515e+51 5.182828328045201e+50 1.9899931230277806e+33
8122.92882671538 1.515977446541182e+51 5.1800236966799745e+50 1.9899926586661765e+33
8134.2242684826 1.5160675767720698e+51 5.17720251251668e+50 1.989992196933607e+33
8145.48681002316 1.5161566561703365e+51 5.174418863795077e+50 1.9899917386382276e+33
8156.70338017739 1.5162454162576165e+51 5.1716647108549865e+50 1.9899912844237272e+33
8167.87947030839 1.5163339810570313e+51 5.168906297280539e+50 1.989990834083413e+33
8179.01384759577 1.5164213887565384e+51 5.166159278235293e+50 1.9899903875626245e+33
8190.08762483653 1.516507787886147e+51 5.163404599258133e+50 1.9899899455143802e+33
8201.12389983597 1.51659405228547e+51 5.16068276090063e+50 1.9899895070179794e+33
8212.14384750945 1.5166801274919125e+51 5.157959228868456e+50 1.989989071562573e+33
8223.17283138342 1.5167653206421522e+51 5.155207729491729e+50 1.9899886346312043e+33
8234.20082534054 1.5168501259039157e+51 5.152469960187408e+50 1.9899881893288467e+33
8245.24630924674 1.516935258946073e+51 5.149739942995335e+50 1.9899877401389915e+33
8256.30527666163 1.5170201754025563e+51 5.147008281366382e+50 1.98998728820503e+33
8267.33847250588 1.517103959884717e+51 5.144273084423676e+50 1.9899868331783628e+33
8278.37442599604 1.5171876102419086e+51 5.141554268598124e+50 1.9899863720819494e+33
8289.41557330145 1.5172714812903166e+51 5.138837584050118e+50 1.989985906708655e+33
8300.43925703045 1.517354649532386e+51 5.136130161424171e+50 1.9899854404167158e+33
8311.4716518656 1.5174370656389088e+51 5.1333934532047546e+50 1.9899849728794594e+33
8322.48708063573 1.517519378136312e+51 5.130660071995756e+50 1.9899845053139187e+33
8333.52189121629 1.5176019305030023e+51 5.127950577407292e+50 1.9899840363453163e+33
8344.51684307611 1.5176833571811462e+51 5.1252409954834676e+50 1.9899835686505545e+33
